nba_player_id,nba_player_url,scrape_status,error,birthday,recruiting_year,recruiting_rank,college_url,college_player_id,height_inches,weight_lb
easonta01,https://www.basketball-reference.com/players/e/easonta01.html,ok,,2001-05-10,2020.0,93.0,https://www.sports-reference.com/cbb/players/tari-eason-1.html,tari-eason-1,80.0,215.0
elliske01,https://www.basketball-reference.com/players/e/elliske01.html,ok,,2000-01-08,,,https://www.sports-reference.com/cbb/players/keon-ellis-1.html,keon-ellis-1,76.0,175.0
fontesi01,https://www.basketball-reference.com/players/f/fontesi01.html,ok,,1995-12-09,,,,,79.0,209.0
fostemi02,https://www.basketball-reference.com/players/f/fostemi02.html,ok,,2003-01-16,2021.0,13.0,,,80.0,250.0
gilyaja01,https://www.basketball-reference.com/players/g/gilyaja01.html,ok,,1998-07-14,,,https://www.sports-reference.com/cbb/players/jacob-gilyard-1.html,jacob-gilyard-1,68.0,160.0
grayra01,https://www.basketball-reference.com/players/g/grayra01.html,ok,,1999-07-07,,,https://www.sports-reference.com/cbb/players/raiquan-gray-1.html,raiquan-gray-1,79.0,260.0
greenaj01,https://www.basketball-reference.com/players/g/greenaj01.html,ok,,1999-09-27,2018.0,79.0,https://www.sports-reference.com/cbb/players/aj-green-1.html,aj-green-1,76.0,190.0
griffaj01,https://www.basketball-reference.com/players/g/griffaj01.html,ok,,2003-08-25,2021.0,18.0,https://www.sports-reference.com/cbb/players/aj-griffin-1.html,aj-griffin-1,78.0,220.0
halljo02,https://www.basketball-reference.com/players/h/halljo02.html,ok,,2002-01-14,,,https://www.sports-reference.com/cbb/players/jordan-hall-1.html,jordan-hall-1,79.0,220.0
hardyja02,https://www.basketball-reference.com/players/h/hardyja02.html,ok,,2002-07-05,2021.0,2.0,,,75.0,198.0
harpero02,https://www.basketball-reference.com/players/h/harpero02.html,ok,,2000-04-12,,,https://www.sports-reference.com/cbb/players/ron-harperjr-1.html,ron-harperjr-1,77.0,233.0
harrike01,https://www.basketball-reference.com/players/h/harrike01.html,ok,,1997-06-24,,,https://www.sports-reference.com/cbb/players/kevon-harris-1.html,kevon-harris-1,77.0,216.0
houstca01,https://www.basketball-reference.com/players/h/houstca01.html,ok,,2003-01-09,2021.0,6.0,https://www.sports-reference.com/cbb/players/caleb-houstan-1.html,caleb-houstan-1,80.0,205.0
hudgitr01,https://www.basketball-reference.com/players/h/hudgitr01.html,ok,,1999-03-23,,,,,72.0,180.0
iveyja01,https://www.basketball-reference.com/players/i/iveyja01.html,ok,,2002-02-13,2020.0,87.0,https://www.sports-reference.com/cbb/players/jaden-ivey-1.html,jaden-ivey-1,75.0,195.0
jacksqu01,https://www.basketball-reference.com/players/j/jacksqu01.html,ok,,1998-09-15,,,https://www.sports-reference.com/cbb/players/quenton-jackson-1.html,quenton-jackson-1,76.0,173.0
jovicni01,https://www.basketball-reference.com/players/j/jovicni01.html,ok,,2003-06-09,,,,,82.0,205.0
juzanjo01,https://www.basketball-reference.com/players/j/juzanjo01.html,ok,,2001-03-17,2019.0,34.0,https://www.sports-reference.com/cbb/players/johnny-juzang-1.html,johnny-juzang-1,79.0,226.0
keelstr01,https://www.basketball-reference.com/players/k/keelstr01.html,ok,,2003-08-26,2021.0,19.0,https://www.sports-reference.com/cbb/players/trevor-keels-1.html,trevor-keels-1,75.0,215.0
kesslwa01,https://www.basketball-reference.com/players/k/kesslwa01.html,ok,,2001-07-26,2020.0,18.0,https://www.sports-reference.com/cbb/players/walker-kessler-1.html,walker-kessler-1,86.0,245.0
kolokch01,https://www.basketball-reference.com/players/k/kolokch01.html,ok,,2000-06-20,,,https://www.sports-reference.com/cbb/players/christian-koloko-1.html,christian-koloko-1,83.0,225.0
laravja01,https://www.basketball-reference.com/players/l/laravja01.html,ok,,2001-11-03,,,https://www.sports-reference.com/cbb/players/jake-laravia-1.html,jake-laravia-1,79.0,235.0
lawsoaj01,https://www.basketball-reference.com/players/l/lawsoaj01.html,ok,,2000-07-15,2018.0,91.0,https://www.sports-reference.com/cbb/players/aj-lawson-12.html,aj-lawson-12,78.0,179.0
loftoke01,https://www.basketball-reference.com/players/l/loftoke01.html,ok,,2002-08-14,,,https://www.sports-reference.com/cbb/players/kenneth-loftonjr-1.html,kenneth-loftonjr-1,78.0,275.0
martity01,https://www.basketball-reference.com/players/m/martity01.html,ok,,1999-03-07,,,https://www.sports-reference.com/cbb/players/tyrese-martin-1.html,tyrese-martin-1,78.0,215.0
mathube01,https://www.basketball-reference.com/players/m/mathube01.html,ok,,2002-06-19,2020.0,91.0,https://www.sports-reference.com/cbb/players/bennedict-mathurin-1.html,bennedict-mathurin-1,77.0,210.0
mcgowbr01,https://www.basketball-reference.com/players/m/mcgowbr01.html,ok,,2002-11-08,2021.0,25.0,https://www.sports-reference.com/cbb/players/bryce-mcgowens-1.html,bryce-mcgowens-1,78.0,190.0
minayju01,https://www.basketball-reference.com/players/m/minayju01.html,ok,,1999-03-26,,,https://www.sports-reference.com/cbb/players/justin-minaya-1.html,justin-minaya-1,77.0,205.0
minotjo01,https://www.basketball-reference.com/players/m/minotjo01.html,ok,,2002-11-25,2021.0,44.0,https://www.sports-reference.com/cbb/players/josh-minott-1.html,josh-minott-1,80.0,205.0
mobleis01,https://www.basketball-reference.com/players/m/mobleis01.html,ok,,1999-09-24,2019.0,18.0,https://www.sports-reference.com/cbb/players/isaiah-mobley-1.html,isaiah-mobley-1,80.0,238.0
monekch01,https://www.basketball-reference.com/players/m/monekch01.html,ok,,1995-12-24,,,https://www.sports-reference.com/cbb/players/chima-moneke-1.html,chima-moneke-1,77.0,223.0
moorewe01,https://www.basketball-reference.com/players/m/moorewe01.html,ok,,2001-09-18,2019.0,25.0,https://www.sports-reference.com/cbb/players/wendell-moorejr-1.html,wendell-moorejr-1,77.0,215.0
murrake02,https://www.basketball-reference.com/players/m/murrake02.html,ok,,2000-08-19,,,https://www.sports-reference.com/cbb/players/keegan-murray-1.html,keegan-murray-1,80.0,225.0
nembhan01,https://www.basketball-reference.com/players/n/nembhan01.html,ok,,2000-01-16,2018.0,25.0,https://www.sports-reference.com/cbb/players/andrew-nembhard-1.html,andrew-nembhard-1,76.0,191.0
pippesc02,https://www.basketball-reference.com/players/p/pippesc02.html,ok,,2000-11-10,,,https://www.sports-reference.com/cbb/players/scotty-pippenjr-1.html,scotty-pippenjr-1,74.0,170.0
prestja01,https://www.basketball-reference.com/players/p/prestja01.html,ok,,1999-08-10,,,https://www.sports-reference.com/cbb/players/jason-preston-1.html,jason-preston-1,75.0,181.0
quinole01,https://www.basketball-reference.com/players/q/quinole01.html,ok,,2000-11-16,2019.0,60.0,https://www.sports-reference.com/cbb/players/lester-quinones-1.html,lester-quinones-1,77.0,208.0
rhodeja01,https://www.basketball-reference.com/players/r/rhodeja01.html,ok,,1999-08-27,,,https://www.sports-reference.com/cbb/players/jared-rhoden-1.html,jared-rhoden-1,77.0,210.0
robinor01,https://www.basketball-reference.com/players/r/robinor01.html,ok,,2000-07-10,,,https://www.sports-reference.com/cbb/players/orlando-robinson-1.html,orlando-robinson-1,82.0,235.0
roddyda01,https://www.basketball-reference.com/players/r/roddyda01.html,ok,,2001-03-27,,,https://www.sports-reference.com/cbb/players/david-roddy-1.html,david-roddy-1,77.0,255.0
rolliry01,https://www.basketball-reference.com/players/r/rolliry01.html,ok,,2002-07-03,,,https://www.sports-reference.com/cbb/players/ryan-rollins-1.html,ryan-rollins-1,75.0,180.0
seabrde01,https://www.basketball-reference.com/players/s/seabrde01.html,ok,,2000-05-26,,,https://www.sports-reference.com/cbb/players/dereon-seabron-1.html,dereon-seabron-1,77.0,180.0
sharpsh01,https://www.basketball-reference.com/players/s/sharpsh01.html,ok,,2003-05-30,,,,,77.0,210.0
smithdr01,https://www.basketball-reference.com/players/s/smithdr01.html,ok,,1997-12-30,,,https://www.sports-reference.com/cbb/players/dru-smith-1.html,dru-smith-1,74.0,203.0
smithja05,https://www.basketball-reference.com/players/s/smithja05.html,ok,,2003-05-13,2021.0,4.0,https://www.sports-reference.com/cbb/players/jabari-smith-2.html,jabari-smith-2,83.0,220.0
sochaje01,https://www.basketball-reference.com/players/s/sochaje01.html,ok,,2003-05-20,2021.0,90.0,https://www.sports-reference.com/cbb/players/jeremy-sochan-1.html,jeremy-sochan-1,80.0,230.0
swideco01,https://www.basketball-reference.com/players/s/swideco01.html,ok,,1999-05-08,2018.0,39.0,https://www.sports-reference.com/cbb/players/cole-swider-1.html,cole-swider-1,82.0,220.0
terryda01,https://www.basketball-reference.com/players/t/terryda01.html,ok,,2002-07-12,2020.0,48.0,https://www.sports-reference.com/cbb/players/dalen-terry-1.html,dalen-terry-1,78.0,195.0
umudest01,https://www.basketball-reference.com/players/u/umudest01.html,ok,,1999-04-12,,,https://www.sports-reference.com/cbb/players/stanley-umude-1.html,stanley-umude-1,78.0,210.0
walkeja01,https://www.basketball-reference.com/players/w/walkeja01.html,ok,,2002-07-30,,,https://www.sports-reference.com/cbb/players/jabari-walker-1.html,jabari-walker-1,79.0,237.0
washity02,https://www.basketball-reference.com/players/w/washity02.html,ok,,2001-11-15,2021.0,14.0,https://www.sports-reference.com/cbb/players/tyty-washingtonjr-1.html,tyty-washingtonjr-1,75.0,195.0
watsope01,https://www.basketball-reference.com/players/w/watsope01.html,ok,,2002-09-11,2021.0,8.0,https://www.sports-reference.com/cbb/players/peyton-watson-1.html,peyton-watson-1,80.0,200.0
weslebl01,https://www.basketball-reference.com/players/w/weslebl01.html,ok,,2003-03-16,,,https://www.sports-reference.com/cbb/players/blake-wesley-1.html,blake-wesley-1,76.0,190.0
whiteja03,https://www.basketball-reference.com/players/w/whiteja03.html,ok,,1997-08-05,,,https://www.sports-reference.com/cbb/players/jack-white-1.html,jack-white-1,79.0,225.0
willial06,https://www.basketball-reference.com/players/w/willial06.html,ok,,1999-06-19,,,https://www.sports-reference.com/cbb/players/alondes-williams-1.html,alondes-williams-1,76.0,210.0
willido02,https://www.basketball-reference.com/players/w/willido02.html,ok,,2001-09-06,,,https://www.sports-reference.com/cbb/players/donovan-williams-3.html,donovan-williams-3,78.0,190.0
willija06,https://www.basketball-reference.com/players/w/willija06.html,ok,,2001-04-14,,,https://www.sports-reference.com/cbb/players/jalen-williams-13.html,jalen-williams-13,77.0,211.0
willija07,https://www.basketball-reference.com/players/w/willija07.html,ok,,2002-06-29,2020.0,79.0,https://www.sports-reference.com/cbb/players/jaylin-williams-2.html,jaylin-williams-2,81.0,240.0
willije02,https://www.basketball-reference.com/players/w/willije02.html,ok,,1999-02-12,,,https://www.sports-reference.com/cbb/players/jeenathan-williams-1.html,jeenathan-williams-1,77.0,205.0
willima07,https://www.basketball-reference.com/players/w/willima07.html,ok,,2001-12-16,2020.0,25.0,https://www.sports-reference.com/cbb/players/mark-williams-7.html,mark-williams-7,85.0,240.0
willivi01,https://www.basketball-reference.com/players/w/willivi01.html,ok,,2000-08-30,,,https://www.sports-reference.com/cbb/players/vince-williams-2.html,vince-williams-2,76.0,205.0
allenti01,https://www.basketball-reference.com/players/a/allenti01.html,ok,,2000-01-09,,,https://www.sports-reference.com/cbb/players/timmy-allen-1.html,timmy-allen-1,78.0,210.0
badjiib01,https://www.basketball-reference.com/players/b/badjiib01.html,ok,,2002-10-13,,,,,82.0,240.0
baileam01,https://www.basketball-reference.com/players/b/baileam01.html,ok,,2004-02-17,2022.0,10.0,https://www.sports-reference.com/cbb/players/amari-bailey-1.html,amari-bailey-1,75.0,185.0
batesem01,https://www.basketball-reference.com/players/b/batesem01.html,ok,,2004-01-28,,,https://www.sports-reference.com/cbb/players/emoni-bates-1.html,emoni-bates-1,81.0,202.0
bernaju01,https://www.basketball-reference.com/players/b/bernaju01.html,ok,,2000-01-21,2018.0,45.0,https://www.sports-reference.com/cbb/players/jules-bernard-1.html,jules-bernard-1,78.0,210.0
bitimon01,https://www.basketball-reference.com/players/b/bitimon01.html,ok,,1999-03-31,,,,,78.0,215.0
blackan01,https://www.basketball-reference.com/players/b/blackan01.html,ok,,2004-01-20,2022.0,14.0,https://www.sports-reference.com/cbb/players/anthony-black-1.html,anthony-black-1,79.0,200.0
blackle01,https://www.basketball-reference.com/players/b/blackle01.html,ok,,1999-06-14,2018.0,64.0,https://www.sports-reference.com/cbb/players/rechon-black-1.html,rechon-black-1,78.0,209.0
brockiz01,https://www.basketball-reference.com/players/b/brockiz01.html,ok,,1999-07-12,,,https://www.sports-reference.com/cbb/players/izaiah-brockington-1.html,izaiah-brockington-1,76.0,196.0
brownko01,https://www.basketball-reference.com/players/b/brownko01.html,ok,,2000-01-01,,,https://www.sports-reference.com/cbb/players/kobe-brown-1.html,kobe-brown-1,79.0,250.0
bufkiko01,https://www.basketball-reference.com/players/b/bufkiko01.html,ok,,2003-09-21,2021.0,40.0,https://www.sports-reference.com/cbb/players/kobe-bufkin-1.html,kobe-bufkin-1,76.0,195.0
camarto01,https://www.basketball-reference.com/players/c/camarto01.html,ok,,2000-05-08,,,https://www.sports-reference.com/cbb/players/toumani-camara-1.html,toumani-camara-1,79.0,230.0
cartodj01,https://www.basketball-reference.com/players/c/cartodj01.html,ok,,2000-08-05,2019.0,31.0,https://www.sports-reference.com/cbb/players/dj-carton-1.html,dj-carton-1,74.0,200.0
castlco01,https://www.basketball-reference.com/players/c/castlco01.html,ok,,2000-05-25,2018.0,100.0,https://www.sports-reference.com/cbb/players/colin-castleton-1.html,colin-castleton-1,82.0,250.0
cazalma01,https://www.basketball-reference.com/players/c/cazalma01.html,ok,,2001-08-27,,,,,78.0,185.0
cissosi01,https://www.basketball-reference.com/players/c/cissosi01.html,ok,,2004-04-02,,,,,78.0,220.0
clownno01,https://www.basketball-reference.com/players/c/clownno01.html,ok,,2004-07-14,2022.0,71.0,https://www.sports-reference.com/cbb/players/noah-clowney-1.html,noah-clowney-1,82.0,210.0
coulibi01,https://www.basketball-reference.com/players/c/coulibi01.html,ok,,2004-07-26,,,,,79.0,195.0
councri01,https://www.basketball-reference.com/players/c/councri01.html,ok,,2001-08-03,,,https://www.sports-reference.com/cbb/players/ricky-counciliv-1.html,ricky-counciliv-1,78.0,207.0
crutcja01,https://www.basketball-reference.com/players/c/crutcja01.html,ok,,1999-07-18,,,https://www.sports-reference.com/cbb/players/jalen-crutcher-1.html,jalen-crutcher-1,73.0,175.0
dennide01,https://www.basketball-reference.com/players/d/dennide01.html,ok,,1999-02-09,,,https://www.sports-reference.com/cbb/players/dexter-dennis-1.html,dexter-dennis-1,77.0,210.0
dickgr01,https://www.basketball-reference.com/players/d/dickgr01.html,ok,,2003-11-20,2022.0,16.0,https://www.sports-reference.com/cbb/players/gradey-dick-1.html,gradey-dick-1,79.0,200.0
drellhe01,https://www.basketball-reference.com/players/d/drellhe01.html,ok,,2000-04-25,,,,,80.0,185.0
evbuoto01,https://www.basketball-reference.com/players/e/evbuoto01.html,ok,,2001-02-16,,,https://www.sports-reference.com/cbb/players/tosan-evbuomwan-1.html,tosan-evbuomwan-1,80.0,217.0
flaglad01,https://www.basketball-reference.com/players/f/flaglad01.html,ok,,1999-12-01,,,https://www.sports-reference.com/cbb/players/adam-flagler-1.html,adam-flagler-1,73.0,180.0
fordjo01,https://www.basketball-reference.com/players/f/fordjo01.html,ok,,1998-05-26,,,https://www.sports-reference.com/cbb/players/jordan-ford-1.html,jordan-ford-1,73.0,175.0
freemja01,https://www.basketball-reference.com/players/f/freemja01.html,ok,,1999-10-20,,,https://www.sports-reference.com/cbb/players/javon-freeman-1.html,javon-freeman-1,75.0,190.0
fudgeal01,https://www.basketball-reference.com/players/f/fudgeal01.html,ok,,2003-05-06,,,https://www.sports-reference.com/cbb/players/alex-fudge-1.html,alex-fudge-1,80.0,200.0
funkan01,https://www.basketball-reference.com/players/f/funkan01.html,ok,,1999-09-21,,,https://www.sports-reference.com/cbb/players/andrew-funk-1.html,andrew-funk-1,77.0,200.0
gateska01,https://www.basketball-reference.com/players/g/gateska01.html,ok,,1996-11-08,,,https://www.sports-reference.com/cbb/players/kaiser-gates-1.html,kaiser-gates-1,80.0,223.0
georgke01,https://www.basketball-reference.com/players/g/georgke01.html,ok,,2003-11-08,2022.0,7.0,https://www.sports-reference.com/cbb/players/keyonte-george-1.html,keyonte-george-1,76.0,185.0
gilleco01,https://www.basketball-reference.com/players/g/gilleco01.html,ok,,1999-06-25,,,https://www.sports-reference.com/cbb/players/collin-gillespie-1.html,collin-gillespie-1,73.0,195.0
gueyemo01,https://www.basketball-reference.com/players/g/gueyemo01.html,ok,,1998-07-06,,,https://www.sports-reference.com/cbb/players/mouhamadou-gueye-1.html,mouhamadou-gueye-1,81.0,210.0
gueyemo02,https://www.basketball-reference.com/players/g/gueyemo02.html,ok,,2002-11-09,2021.0,72.0,https://www.sports-reference.com/cbb/players/mouhamed-gueye-1.html,mouhamed-gueye-1,83.0,210.0
hawkijo01,https://www.basketball-reference.com/players/h/hawkijo01.html,ok,,2002-04-29,2021.0,48.0,https://www.sports-reference.com/cbb/players/jordan-hawkins-1.html,jordan-hawkins-1,77.0,190.0
hendesc01,https://www.basketball-reference.com/players/h/hendesc01.html,ok,,2004-02-03,2021.0,75.0,,,75.0,207.0
hendrta01,https://www.basketball-reference.com/players/h/hendrta01.html,ok,,2003-11-22,,,https://www.sports-reference.com/cbb/players/taylor-hendricks-1.html,taylor-hendricks-1,81.0,215.0
hodgedm01,https://www.basketball-reference.com/players/h/hodgedm01.html,ok,,1998-12-20,,,https://www.sports-reference.com/cbb/players/dmoi-hodge-1.html,dmoi-hodge-1,75.0,188.0
holmgch01,https://www.basketball-reference.com/players/h/holmgch01.html,ok,,2002-05-01,2021.0,1.0,https://www.sports-reference.com/cbb/players/chet-holmgren-1.html,chet-holmgren-1,85.0,208.0
hoodsja01,https://www.basketball-reference.com/players/h/hoodsja01.html,ok,,2003-06-19,2022.0,20.0,https://www.sports-reference.com/cbb/players/jalen-hood-schifino-1.html,jalen-hood-schifino-1,77.0,210.0
